[ཨ་ལ ས་],
[ཁྱོ ས་ སྒི་],
[ཨ་རོ་ ཆ་],
[ཡིན་ གོ],[ཡིན་][གོ]
[དགོ་ འི],[དགོ་][འི]
[འགྱོ་ འི་],[འགྱོ་][འི་]
[དུ་ འས],
[ཁ་རོག་ འ་],
[ཇེ་ མགྱོགས་],
[ཁྱུར་ ཆོ་],
[ཨ་ལ ས],
[ཁྱུར་ ཉིས་ འ་],
[བླངས་ འ་],
[མིར་སྒེ་ ར་],
[རྫོང་ འ་],
[ཡེད་ ད་],
[ཉིས་ འས],[ཉིས་ འ][ས]
[འུན་ ཨུན],
[མིན་ ཚུལ],
[འུ་ འི་ འ་],
[ཤ་ཟ ས],
[ཁུར་ ར],
[ཟིག་ ར་],
[གུ་ ལུས་ ཟིག་],
[ཐམས་ པ],
[ཨུ་ ཤེས་],
[ཤོར་ ར་],
[འགྱི་ འི་],
[ཨ་ བྱ་ འདི],
[ད འང་],
[ཧན་ ནས་],
[ད་ཆ ས་ འ],
[ད་ཆ ས་ འ་],
[མིྱིང་ ང་],
[རྐང་ ཤུབས་],
[ཨོ་ ཧོ],
[ལངས་ ང་],
[འཐུང་ ང་],
[འུན་ ཨུན་],
[རྐང་ བ་],
[དཀར་ བོ་],
[ཅི་ མོ་],
[དུ་ གི་],
[དུ་ གུ་],
[བ་ རེད་],[ལུང་བ་][རེད]
[མགོ་ འ་],
[དུ་ རི་],
[སྒུག་ འུ་],
[འདང་ ང་],
[ལྒང་ ལོ་],
[སྤོ་ ལོ་],
[མར་ རུ་],
[ཐོག་ འ་],
[དུ་ གི],
[དོ ས་],
[ཐོག་ ཧ་],
[ལུ་ འུ་],
[འཛུ ས་],
[ལྦུ་ སུ་ ཁུ་ ནག་],
[ཧར་ རི་],
[རྔ ས་],
[ལྟག་ ཧ་],
[ངུ་ ཉི་འ་],
[བདག་ ཧོ་],
[དུ་ རིས་],
[འུ་ གཉིས་],
[དགའ་ འུ་],
[སྒེ ར་],
[ངུ་ སྒེ་],
[མདའ་ དགོང་],
[ཨུ་ དྲ་],
[དིས་ མོ་],
[ལྷག་ མོ],
[འདྲ་པ ར],
[ཉལ་ ཡེ་],
[འཐུང་ _  ར་],
[ཧུག་ འུ ས་],
[འགྱོ་ _  ར་],
[གློག་ བསོག་],
[གཡར་ རེ],
[དཀར་ དུང་],
[ད་ སྐབས་],
[ང་ ར་],
[མགོ་ ལེན་],
[དང་ ང་],
[འཚལ་ གི་],
[བརྒྱ་ རེ་],
[འཚལ་ འུ་],
[ཁེར་ ར་],
[མགོ་ ཡེ ས་],
[འུ ས་],
[བཞག་ དང་],
[དྲོ་ ཡེ་],
[སྡོད་ ད],
[བསྒར་ གདན་],
[ཕ ར་ མགོ་],
[བསྲེག་ བཞག་],
[སེར་ དྲིལ་],
[རྩེབ་ ས་],
[འཐེན་ དང་],
[ཧར་ མགོ་],
[སྣེ་ ཁུག་],
[ཚུ ར་ ར་],
[ཨ་ མི་ དྷེ་ ཝ],
[བཏོན་ ཐ་],
[ཕྱི་ འུ་],
[ཨུ་ འོ་],
[གྱང་ རྩ་],
[གྱང་ ང་],
[ཁེན་ ནས་],
[ཁྱེད་ གེ་],
[ཧར་ འགོ],
[ཐུར་ རུ་],
[ཧྲ་ འ་],
[འཇོག་ རོགས་ འ],
[ཚང་ ང་],
[མྱིང་ སྲིང་],
[སྟེར་ དྲ],
[ངོ་ ར་ ཚ་],
[ཏེང་ ཡོན་],
[བཀོག་ འ་],
[དི་ མི་],
[བཀག་ དང་],
[བཀོག་ དང་],
[བད་ གི་],
[ཡར་ རུ་],
[ལས་ སྐྱིད་],
[ཉེ་ _  ཡེ་],
[ཧར་ རུ་],
[ཡོད་ ཁ],
[ཨུ་ འདྲ་],
[རྐང་ ཚ],
[དུ་དུ ས་],
[རུ་ གཉུལ་],
[གསལ་ བོ],
[རྟགས་ དཔྱད],
[ཁྱེར་ ར ས་],
[བདེ་ སྲུང་],
[རྒྱུད་ རིམ་],
[ཐང་ དང་ བོ],
[ཡེད་ དགོ],
[རྟགས་ དཔྱད་],
[སྟོན་ སྟངས],
[གསལ་ བཤད],
[འོ་ ལྡུར],
[ད་ བོང་],
[ཁེར་ ཉིན་],
[ངི་ ཉ],
[ཨ་ཧ་ མ],
[ལས་ ཁ་ ཡེད་],
[ཁེར་ ཉིན་པ ར],
[ཁྱེད་ ར ས་],
[སྐུ་ ཧྲང་],
[ཆི་ ཡེད],
[ཀན་ ཆོ],
[བདག་ ཡེད་],
[དགའ་ སྟགས་],
[ཁེར་ ཟ་],
[ཆི་ གོ],
[གློག་ ཤིབས་],
[གློག་ རྡོ་],
[སུམ་ བཅུ],
[ཁྱིམ་ མ],
[བྱང་ སྒྲུབ],
[ལུད་ བ་],
[བཞག་ བ་],
[དུ་ རིང་],
[དུད་ ཁྲོད་],
[དུ་ ཆི་],དུ་ [ཆི་ རེད]
[ཅི་ བ་],
[ཅི་ ཟེ་],
[ངི་ སྒེ་],
[ཁ་ འཁྱལ་],
[དེ་ འཕྲོ་],
[གྱོ་ ཁྱ་],
[གྱོ་ གྱོ་],
[ཐ་ སང་],
[གྱང་ ངོ་],
[མཐའ་ ཁ་],
[ཀོ་ ཁ་],
[ཀོ་ ངོ་],
[བཞག་ བ],
[ཁྲི ས་],
[འུན་ ན་],
[གཅིག་ ར་],
[དངུལ་ བྱང་],
[སྒེ་ གི་],
[ཨུ་ འདྲི་],
[གཅིག་ བ་],
[ཚེ་ བ་],
[ག་ རེད],
[རྩ་ དྲུག་],
[རྩ་ དགུ],
[སོ་ གཅིག],
[ཨིན་ ཨིན་],
[ཕྲེང་ སྐོར་],
[འདེ་ ར་],
[བ་ གི་],
[གྱངས་ ཀ་],
[ཤུ་ ར ས་],
[གོ་ར ས་],
[ཅི་ འས་],
[མངག་ བ་],
[བཀལ་ ཐུག་],
[བཀལ་ ཐུག],
[རྣ་ གེ་],
[ཁྱོ་ ཉི་],
[ཁུར་ ཙི་],
[དེ་ ཆོ་],
[ཨ་ མཚ ར་],
[ཚོད་ ལྟ་],
[ཁང་ སྒོ་],
[ད་ རུ་],
[གདམས་ གསེས་],
[དུ་ ཚང་],
[ཕྱུག་ མོ་],
[ཤུག་ མོ],
[སྐྱེད་ པོ་],
[ཡག་ དཔའ་],
[ཆི་ མོ་],
[ཁྱུ་ ཉི་],
[བཟང་ བོ],
[ཨི་ ཨི་],
[འདྲ་ བོ],
[སྤོ་ ཁོ་],
[ཕི ས་],
[ང་ ཉ་],
[ཧྲ་ པོ་],
[ཕུ་ འུ་],
[ཕ་ ཕ་],
[ཟི་ འ་],
[རྡོ་ ཟི་],
[མ་ ཎེ་],
[སྐྱང་ ཀ་],
[པ་ པ་],
[སྔོན་ ན་],
[ཆ་ ཆིག་],
[གཤིས་ འི་],
[མ་ ཡུས་ ཆོ་],
[ད་ བུང་],
[ཧྲ་ ན་],
[གྱོ་ མ་],
[དུ ར་],
[ཤུ་ འབག་],
[ཅི ས],
[གུ་ རེ],
[ཡག་ ག],
[ལྒང་ ལུ་],
[དང་ ངོ་],
[ནངས་ ཆུ་],
[ངི་ ཉ་],
[ཚ་ འདེ་],
[ལུག་ འ་],
[གང་ ཚ་],
[ཁྱེར་ ར],
[ཡི་ འི་],
[འདི་ སྒི་],
[བཅུག་ སུམ་],
[བཅོ་ བཞི་],
[ཐོ་ གཏུག],
[བོ ས་],
[ཐོངས་ དང་],
[དི་ མོ་],
[འདི་ ཚོ་],
[མེ་ འུ་],
[སྟོང་ གཉིས],
[ཁྱོ་ སྒེ ར་],
[འབྲི་ ཚོ་],
[ངི་ གཉིས་],
[གོ་ ནེ་],
[ཞུགས་ འེ་],
[བསྣོག་ མེད་],
[ཐོན་ བཏང་],
[གྱག ས་ གི་],
[བཞུག་ འས་],
[དགོས་ འི་],
[འདྲི་ ར་],
[ཟེར་ དང་],
[བཏང་ ངས],
[བསྐུར་ རེ་],
[བསྣོག་ འེ་],
[ཧེང་ བཏང་ ངེ་],
[བཏང་ འེ་],
[ལྟ་ ད],
[བསྐུར་ ས],
[དི་ འེ ས་],
[མི་ བ་ འུ་],
[ཁྱི་ སྒེ་],
[ཁྱི་ སྒེ ར་],
[བདེ་ སྨོན་],
[ཉན་ ས],
[ཧང་ བཏང་ ང་],
[སློབ་ གླེང་],
[གསེར་ རྟ་],
[བླ་ རུང་],
[ཚོགས་ འས་],
[ཞིང་ སྒྲུབ་],
[ཞིང་ སྒྲུབ],
[ཚོགས་ འེ་],
[ཉུ་ འ་],
[དགེ་ སྐུལ་],
[ཡེད་ གོ་],
[དགེ་ སྐུལ],
[སྐོལ་ སྐྱེད་],
[གསལ་ བཤད་],
[བྱེད་ གོ་],
[ཡོད་ མཁན་],
[པ ར་ ཆུང་],
[བརྫས་ _  ནས་],
[གྱང་ འགོ་],
[བྱང་ ངེ་],
[སྒོ་ འཁྱག་],
[དི་ ནས་],
[དགོས་ འུ],
[བསྐུར་ ས་],
[སྐུར་ ས་],
[བརྙན་ ཐུང་],
[དཔེ་ ཁུག],
[སྒོ་ འ་],
[ཅང་ བ],
[ཤེས་ འུ་],
[ཡོ ར་],
[ཁྲིམ་ མ་],
[ཡིན་ རྒྱོ་],
[ཁུར་ ཟི་],
[ཞོག་ གོ་],
[ཨོང་ ལྕག་ ཟི་],
[ཡེད་ རྒྱོ་],
[འཐུང་ ར་],
[ཧུ་ གི་],
[འགྱོ་ ཀི་],
[འ་ ལ་],
[ཤ་ གཅིག་],
[དུ་ ཆི་ཟིག་ འ་],
[ལྟག་ ཁ],
[ཤོར་ རེས],
[རྐྱང་ སེ],
[དུ་ ཡར་ ར་],
[ཡེད་ བཞག་ གི་],
[ཧན་ ཆད་],
[ཆི་ བ ས་],
[ཅང་ བ་],
[སྣེ་ ཁེལ་],
[ད་ཆ་ འོ],
[ཆ་ཚིག་ འ་],
[འུ་ གཞི་ ན་],
[ཆུ་ འ་],
[ཡེད་ ལ་],
[མི་གཞི་ ན་],
[ལོན་ རྒྱུ],
[སྲོད་ དྲ་],
[ཆི་མོ་ ཟིག་],
[མ་ རག་],
[གང་ རུ],
[འ་ ནི་],
[ཡར་ ཀ་],
[ན་ ཞེ་ ནོག་ ཞེ་],
[ཞོ་ དགུ་],
[ཞོ་ བརྒྱད],
[ཧོང་ བ་],
[ཐང་ བ་],
[དགོ་ འུ་],
[རྒྱ་ ལྭ་],
[ཐུག་ པོ་],
[ཆས་ ན་],
[ཇེ་ ཡག་],
[དགོ་ མོ་],
[ཕྱིར་ ར],
[ཐལ་ ཚོ་],
[ཁུག་ འ་],
[ལམ་ མ་ ལངས་],
[འགྱོ་འི་],
[སྐྱག་ འ་],
[ཤ་ ཉན་],
[ཐ ས་],
[ཡི་ འུ་ ན་],
[ཧན་ ན་],
[ཆི འི་],
[ནང་ ལི],
[ཨུ་ ཡིན],
[ཁུ་ སྒི་],
[རྡོ་ སོལ],
[ཡིས་ གཞི་ ན་],
[དྲང་ མོ],
[མལ་ ཟིག་ ཧྲོ ས],
[ཐུབ་ བ ས],
[ཤར་ སེ],
[ལོག་ བ་],
[ཆ་བོ་ ཚོ་],
[འ་ གི་],
[མར་ མ་],
[མི་ འུ་],
[ཧུར་ གི་],
[བསྡུ ར་],
[ཨུ་ མེད],
[ཡ་ འུ་],
[ཡུ་ འི་],
[ཡོད་ ཀ],
[མོ་ འུ་],
[ཧར་ ཁ་],
[རྐྱང་ རོག་],
[ཆི་ཟིག་ ཡེད་],
[ཉེན་ རྟོག་],
[ཁུ་ མ་ ཟིག],
[ཇ་ བསོལ་],
[མྱིང་ བ་],
[འོད་ ནོ],
[ལྷག་ མོ་],
[ཐང་ བ],
[ཧར་ དུ་],
[ནུབ་ འཚལ་],
[ད་ བ],
[འདུག་],
[ནམ་ འབེལ་],
[ནང་ བ],
[ཁུ་ ཆུང་],
[ཁག་ འ་],
[ཁག་ འ],
[ལེ ས],
[ལྟོས་ ར་],
[འདི་ མ ས་],
[ལྟོས ར་],
[ཐབས་ ཁུང་],
[ཕྱོགས་ ར་],
[གུ་ ལུས་],
[ཡུ་ འུ་],
[དག་ དག་],
[སྟོད་ དང་],
[ལེན་ ས་],
[ཡོད་ ནི་],
[ཟོས་ ར་],
[ཧུར་ འུ་],
[དུ་ མོ],
[འཚོ ར],
[ཆི་ མོང་],
[ཡིན་ ནི་],
[ཡུ ར་ ཟིག་],
[ངི་ཉིས་ འི་],
[གྱོག ས་],
[རི་ སྐོར་ གླིང་],
[ཁེ་ མ་],
[སྒེ ར་ ར་],
[ཡིན་ ན],
[འི་ འུ་],
[ཚོང་ བ],
[ཙི ས་ འེ་ ཟིག་],
[གཏེར་ ཆུ་],
[དུ་ར ས་],
[ཆི་ མོང་ ཟིག་],
[ལས་ འི་],
[དུ་ འེ་],
[ཡོད་ ནོ],
[ཡང་ ལ་],
[གོང་ ང་],
[དཔོ ར་ ཏང་ ང་],
[བུད་ ལེ་],
[ཧུ་ འི་],
[ཞོས་ འི་],
[སྤོ ར་ ཏང་],
[ངི་ ཚོ འི་],[ངི་ ཚོ][འི་]
[ཡིན་ དྲ འི་],
[རྩེད་ རྒྱོ་],
[མུ ར་ གེ་],
[ཆི་ གྱག་],
[གྱ་ བཅུ་],
[རྩ་ གཅིག་],
[བ ཅུ་],
[སྐུ་ དཔར],
[ཐག་ རང་],
[སྐུ་ དཔར་],
[ཕྱི་ སྐྱེན་ གོ],
[འདྲེ་ རྒན་ མ],
[ཁྱི་ སྐྱག་ མ],
[འགྱོ་ ཡས་],
[ཆུ་ གཤོག],
[ངེད་ ཉིས་],
[གསར་ བ],
[ཨ་རོ་ ཉ་],
[གཤོག་ སྒམ],
[སྐྱག་ དགོ་],
[སང་ གི་],
[ཁྱེ་ ཉིས་],
[ཧར་ སོང་],
[ལེ་ མྱོང་],
[སུན་ གི་],
[སུན་ གི],
[རོགས་ ཡེད་],
[ཁེར་ རེ་],
[མེ་ ནེ་],
[ཡོད་ ཀྱོ་],
[འདོད་ ལེ་],
[ཁེ་ རོ་],
[འཕྲིན་ ཐུང་],
[དུ་ ཤེས་],
[ཟེ་ བོ་],
[ཐུག་ འདུག་],
[འུ་ ར་],
[རིག་ འས་],
[ས་ རིག་],
[ལངས་ རེས་],
[བརྒྱབ་ བ],
[འཇོག་ ས་],
[འདུག་ འ་],
[ཁ་ བླ],
[མྱི་ ལོ་],
[ལོན་ ད་],
[ཨང་ གྲང་],
[ཆིག་ ཡེད་],
[ཁ་ སླ་ འུ],
[ག་ ཡེ ས་],
[ཐད་ གར],
[དགོ་ ཟེ་],
[བཤད་ ཏང་],
[ལངས་ ངས་],
[འདོན་ ད],
[གཉིག་ འ་],
[ལས་ དུ ས་],
[ལངས་ ངེ་],
[འདུག་ འ],
[འབོ ར་],
[ཧེབ་ བ],
[ཟེ་ རེས་],
[ང་ བརྒྱད་],
[འཁྱེར་ ས་],
[ཟེ་ འ་],
[མྱིད་ དང་],
[འབུམ་ ཕྲུག་],
[རིག་ དང་],
[འཇའ་ འུ་],
[དུ་ བྱི་],
[བཀའ་ དང་],
[ཧོ་ མོ་],
[འཚོགས་ ཆེན་],
[ཡིད་ མཐུན་],
[གཟའ་ ཧོན་],
[མྱི་ བདག་],
[མཛུག་ ཐིས་],
[ལང་ དང་ ངེ་],
[དྲོག་ ཁོ་],
[བཅུ་ ཐམ་པ་],
[བླངས་ དང་ ངེ་],
[ལ་ ཡོག་],
[མིན་ ནེ་],
[མདོག་ འ་],
[སེ་ ཉིན་],
[ལྕག་ ལེབ་],
[ཉ་ ནག་],
[རང་ ཤ་],
[བཅད་ དེ],
[ཁྱི་ ཁ་],
[ཧ་ ཡོས་],
[གཅག་ ར་],
[དྲང་ མོ་],
[ཁུ་ སྒེ་],
[སྐྱེས་ ཡེ་],
[དུ་ ཆེ་],
[ཁུར་ ཚང་],
[དོད་ ཐ་],
[བརྫས་ ར་],
[བསང་ ང་],
[འདྲེན་ དང་],
[ངི་ ཟོ],
[འདྲི་ ས་],
[ཤེས་ ས་],
[དྲིན་ ཆེན་],
[རླབས་ བརྒྱབ་],
[ཨོང་ ཤ],
[བཀྱ་ བ་],
[དམར་ ཟོ ར་],
[ཆི་ འེ ས་],
[ཟེ་ ཨ],
[བསྡུས་ དང་],
[བཞག་ འེ་],
[ལྕག་ རིལ་],
[དུ་ ཡེ ས་],
[འདར་ རེ་],
[བརྟག་ འེ ས་],
[སྟོན་པ་ ཚོ་],
[བརྒྱབ་ ཡེ་],
[དར་ ཚུལ],
[ཆིག་ ཡེ་],
[དགོ་ འགྲ་],
[བསྒྲགས་ སྐད་],
[ངི་ ཆེ་],
[གྲྭ་ བ་],
[ཁ་ སླ་],
[ནང་ སྔ་],
[དུ་ འཕྲོས],
[ཧེབ་ གི་],
[བཤད་ ལེ་],
[བཤད་ དང་],
[རྣམ་ གསུམ་],
[ལུང་ རེ་],
[རྡོ་རྗེ་ འཆིང་],
[ལོ་ ས་],
[མཁན་པོ་ ཚང་],[མཁན་པོ་] [ཚང་]
[ཞབས་ བརྟེན་],
[ཉིན་ དྲེ་],
[མྱིང་ ངས་],
[ཁ་རོག་ འ་],[ཁ་རོག་][འ]
[ཨུ་ འུ་],
[ངེད་ ཀེ་],
[ཆི་ བ་],
[ཧ་ གི་],
[ཉ ར་],
[ཁུར་ ས་],
[ཁྱུ་ རང་],
[ཁུ་ ཅོང་],
[གཤ ར་],
[དགོས་ བ],
[རྩ་ གཉིས་],
[རྩ་ གསུམ་],
[རྩ་ བཞི་],
[རྩ་ ལྔ་],
[རྩ་ བདུན་],
[རྩ་ བརྒྱད་],
[རྩ་ དགུ་],
[ཨ་ འགེ་],
[རྩ་ གཉིས],
[ཨུ་ ཡག་],
[ཐ་ན ས་],
[མགྱོགས་ ཐུག་],
[མགྱོགས་ ཐུག],
[ཨུ་ མེད་],
[ཨུ་ ཡོད་ ཁུ་],
[ཡོང་ ག་],
[དམ་ བེ་],
[སྒོ་ ང],
[ག་ རང་],
[བདག་ ཡོན],
[ཕག་ ཕྲུག་ མ],
[ན་ ཞི་ ནོག་ ཞ་],
[ད་ སོ་མ་],
[སྙིགས་ ཟོམ་],
[རྫོང་ ང་],
[གཉིས་ འ་],
[སྐད་ སྦུག་],
[ལྗོང་ དབང་],
[སུམ་ བཅུ་ པ],
[རྫ ས་ ཡས],
[ལྗོན་ དབང་],
[ཉི་ འི་],
[དེ་དེ་ ཉིད་],
[ཧྲ་ འོ་],
[ཇི་ བ་],
[ཆས་ ཁུ་ ཡེད་],
[ཇི་ ཡང་],
[རྒྱལ་ བོ་],
[ག་ཤ ས་],
[གྱོག་ མོ་],
[ཙིག་ འེ],
[ཧ་ ཀི ས་],
[དོ་ ན་],
[ཁབ་ ཟི་],
[ཚོང་ ཟི་],
[ད་ འི་],
[ཧྲ་ གི་],
[མཚ ར་ བོ་],
[མྱི་ ཆ་],
[ཟི་ ལིང],
[སྒོང་ ང་],
[བྱ་ ཧོ་],
[དཀར་ དྲིས་],
[འདི་ ཆ],
[གདོན་ མཆུ་མ],
[དགོས་ ཁ་ ཟི་],
[ཨ་ར་པ་ ཙ],
[ཧམ་ ཉ་],
[དམ་ ཆད],
[མུ ར་ སྒེ་],
[རེད་ ད་],
[ཡོད་ དྲ འི་],
[ངུ་ ཆོ་],
[ཧུ་ འེ་],
[ཙི ས་ འེ་],
[རག་ གོ་],
[ཁ་ ཡེ་],
[རྫ་ འི་],
[གཡག་ སྐྱ་],
[ཇ་ དབང་],
[སང་ ང་],
[ཟ་ དབང་],
[ཁོ་ བ་],
[ཁུར་ རོ་],
[ཟོ་ ཏོང་],
[བྱིན་ དྲ],
[སྔོ་ རིས་],
[འདེ་ བོ་],
[ཅན་ གོ],
[ཟེར་ ནོ་],
[ཡོད་ ར འི་],
[ཧྲ་ འི་],
[དེ་ འི ས་],
[འགྲིག་ འེ་],
[ཡིས་ ཏང་],
[ཁྱེར་ རི་],
[ག་ ཆ་],
[སྒལ་ ཚིག་],
[རྫ་ ཚིག་],
[དམར་ རོལ་],
[ནང་ འ་],
[ཛི་ གཞི་ ཟིག་],
[ཛི་ གཞེ་ ཟེ་],
[རང་ སྒེ་],
[སུ་ རྒོད],
[སུན་ པན],
[ཧོ ར་],
[མི་ འུ],
[འདག་ ཕྱེ་],
[ཧུ་འུ་ ཆོ],
[ཁྱོད་ཚོ་ ར་],
[དཀར་ རོལ],
[ཨ ་ རྒྱ་],
[ཅུང་ ཙམ་],
[ཧོ་ ཁུག་],
[འདི་ ཡེད],
[དམར་ ཕྱ་],
[སྟེབས་ བུ་],
[ཁྱུར་ ཆ],
[དམར་ རོ],
[ཨ་ཁ ས་],
[ཧ་བོ],
[ཅི་ འ],
[བྱས་ -ར],
[ལག་ ཕྱི་],
[ཅི་ ཡེད་],
[དུས་],
[ནག་ ལེབ],
[སྐུ་ ར],
[བཀའ་དྲིན་ ཞུ],
[མྱིང་ བོ་],
[མིང་ བོ་],
[ལྔ་ གསུམ],
[འཕྲུལ་ འཕྲན་],
[འདི་ མོ],
[ཁྱུར་ ཆོས་],
[ཨོང་ སྐྱག],
[མ་ ཡས་],
[སྟིང་ འ་],
[བཏང་ འ་],
[ཕོ ར],
[ང་སྒེ ར],
[ཨ་ རོ་],
[སྐྱོར་ ར་],
[འབྲུག་ མོ་],
[ཞོག་ འ],
[ཞོག་ འ་],
[བཀྲུ་ ཕྱི་ གྱིས་],
[ཅུང་ ཟེ་],
[གཉིས་ ག་],
[རྒྱག་ སེལ],
[ངི་ མ ས་],
[མོ་ ན་],
[དགོས་ ར ས་],
[ཁུ་རུ་ མ],
[མལ་ ར་],
[འཁྱགས་ སྒམ་],
[ཅུང་ ཙམ],
[དུ་ ཆ་ག་ མཁེ་],
[ཆ ས་],
[སེན་ དྲ་],
[སེན་ གྲི་],
[མི་ ཆ ས་],
[ཀླད་ ཀ་],
[མཁྲིས་ བ་],
[བརླ་ སྒང་],
[ཕྱོགས་ འ་],
[ཚ་ སྨན་],
[བོ ར],
[མདང་སོང་ བ་],
[འབྱར་ ར ས་],
[བཀྱུ ས],
[ཧ་ རྫ་],
[དི་ _  འས་],
[ཙིག་ ཚ་],
[ཆུང་ ཙམ་],
[རྐང་ བ],
[ཁོག་ འ་],
[ཁི་ ཆས་ ཆོ་],
[ཞི་ མོ་],
[བསྒྱིག་ ར],
[གྲུབ་ བཞི་ མ་],
[ཤང་ ལེབ་],
[ཡུས་ ཁོས་],
[ཧྲོ ས་],
[ངོ་ རེ་ ཚ],
[ང་ དྲུག་],
[ཇ་ བསྲུ་],
[ཚེས་ བ་],
[དགུ་ བ་],
[ཚེས་ རྫ],
[ལོ་ རིས་],
[རྩིག་ བ],
[རིང་ བོ་],
[རྐུ་ མ],
[ཁང་ ང་],
[རྫིང་ རིས་ མ],
[རྫིང་ རྐྱ་མ],
[འུར་ ལུ་མ],
[སྒོན་ པ་],
[ལས་ བྱ],
[དགོང་ ཐུང་],
[ཁང་ ང],
[དུག་ ཀ་],
[ནུབ་ ཀ་],
[བེའུ་ ལུ་],
[ཚིག་ ཇ],
[ཀྲུང་ གོ་],
[འཇར་ པན་],
[ཨ་ རྫ་],
[ཡུས་ ཀོ་],
[ཁ་ ཟི་ གཏོད],
[ཁ་ གཏོད],
[ངོ་ ལུ],
[ཆི་ ལས་],
[ཆི་ དགོས་],
[ཁྱོ་ ཉིས་],
[གྲྭ་ བ],
[ཆི་ ཟོ་],
[དེང་ ཀ་],
[བལྟ་ ཡེད་],
[མེ་ ལུ་],
[ཨུ་ འགྲིག་],
[སྐྱག་ ས],
[མང་ བོ],
[ག་ ན],
[ཨུ་ ཡོང་],
[ཟེ ར་ ལྔ་],
[ཨུ་ སྐོམ་],
[སྡོད་ བ་],
[ཐ་ སྣོད་],
[ད་ ད་],
[ཨུ་ དགོས་],
[སྤོ་ ཟིག་ ལངས་],
[ད་ ཆི་],
[ངེད་ ཉིས],
[སྐྱ ར],
[ཁྱེད་ ཆས་],
[ཁེར་ ཉིན་པ ར་],
[ཀན་ ཆས་],
[ཀན་ ཉ],
[འབུམ་ ཁང་],
[དུམ་ ཕྲོ ས],
[རྒྱ་ར་ མ་],
[བརྡ་ རྟགས],
[སྡུ ས],
[ངི་ཆོ ས་],
[ཉི་ མ],
[རྫི ས་],
[བདའ་ ཡས་],
[ཉེ་ སྲང་],
[ཁ་ ཐག],
[ཡིན་ ལེ་],
[ངེ་ ཚང་],
[ལུ་ འུ],
[ལོ་ ལོ་],
[འཇོག་ རྒྱུས་],
[ཨུ་ འཕྲོག་],
[ཱའདི ས་],
[འདི་ རིས་],
[ཨུ་ འགི་],
[ཨུ་ ཧྲ་འུ་],
[གློག་ ཀླད],
[གློག་ ཀླད་],
[ཨུ་ འོང་],
[སུ་ འུ་],
[ལྡེ་ མྱིག],
[ཨུ་ ལྗིད་],
[ཨ་ མ་],
[བསོ ར་],
[ཁྱེར་ རུ་],
[ཨུ་ རྒྱག་],
[རྡོ འི་],
[ཧར་ གི་],
[དུ་ ཆ་],
[ཉོས་ ར་],
[མ་ ཡིས་],
[ཁྲིམས་ མ་],
[སྐྱག་ _  མོ་],
[ཉི་ཤུ་ རྩ་ བཞི],
[ཨ་ ཀོ་],
[ཨ་ ཀོ],
[བཕྲུལ་ རྟ་],
[ཨ་ འ],
[ཡ་ རུ],
[ཤོད་ ར་],
[ཞོན་ ར་],
[དཀའ་ མོ་],
[ཧ་ འོ],
[ཡིན་ ར ས་],
[ཅང་ མ་],
[བསུ ་],
[ཨ་ འེ་],
[བླུགས་ ར་],
[འབར་ སྐྱེད་],
[འདི་ འས་],
[གོན་ རྒྱོ་],
[སྦྱར་ རེ་],
[ཧྲ་ འི],
[རྒྱོབས་ ར་],
[ད་ རུ ས་],
[ཡ་ ཐུ་],
[ཐུ ས་ ཙུ་],
[གཉིས་ འ],
[ཆུ ས་ ཆུ ས་],
[ནག་ གོ་],
[ད་ སོ་མ],
[བུ འི་ ལུ་],
[ཧ་ མ],
[བག་ ཆགས],
[ཡི་ རང],
[གྲོགས་ ཧོ],
[ཡིག་ སྒོམ],
[ཡིག་ སྒོམ་],
[སློབ་ བྱ],
[རྐང་ ཚ་],
[རྒྱོ་ ར་],
[མང་ སྲིང་],
[ཚོགས་ ཧ་],
[མགོ་ ཁྲིད],
[ཧུང་ བོ་],
[བགས་ ཆགས],
[འུ་ སོ་],
[ཨ ་ ཐར],
[སྦྱིན་ སྲེས་],
[སྦྱིན་ སྲེས],
[ལོ་ ཕྱེད་],
[ད ས],
[མ་ཧྲོ ས་],
[ཙི ས་ འ་],
[ཨ་བོ],
[བཤ ས],
[ཁ་ ཉ་],
[ལྕགས་ ར་],
[འབུམ་ ཁང],
[ཁྲི་ ལུ],
[ལོ་ ཚིག་],
[རྒྱོ་ དུ་],
[བཅ ར་],
[ཡེད་ ཏང་],
[སྐྱག་ ས་],
[གཡར་ ཁ],
[གཉིས་ བརྒྱ་],
[མཐུག་ ཧོ་],
[ཁྲི་ ལོ་],
[ཁྲི་ ལོ],
[ཉོ་ ཀྱིན],
[ཉེན་ སྲུང],
[ཉོ་ ཀྱིན་],
[བོད་ ལྭ],
[སྒྲ་ སྒམ],
[གསོལ་ མོ],
[སྩོག་ འས་],
[ཨ་ ཝེ],
[འགྱོ་ ཆས་ ཡེད་],
[ཁྱོ་ ཡ་],
[དཀྲུགས་ འ་],
[ང་ ཟོ་],
[སྐོམ་ མེ་],
[འགྱོ་ འ་],
[གཤོབ་ རྐྱལ་],
[སྐྱག་ ཀི་],
[རྩྭ་ འི་],
[གྱོག་ མ་],
[རྟག་ སེ་],
[ངུ་ ཆོས་],
[མྱིག་ རྡོ],
[ཧི་ ཡེ་],
[ཆོ་ ཆོ],
[བཞུ ར་],
[འུ་ གཉིས],
[དགོ་ ཁུ་],
